quarantine_id,table_name,record_id,issue_type,action,detected_at,record_payload
QR0002055,fact_quote,Q00103288,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0113"", ""inquiry_id"": ""I0030015"", ""quote_amount"": ""18697.5"", ""quote_date"": ""2024-06-22"", ""quote_id"": ""Q00103288"", ""quote_rank"": ""2"", ""response_time_hours"": ""5.5""}"
QR0002056,fact_quote,Q00103289,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0144"", ""inquiry_id"": ""I0030015"", ""quote_amount"": ""18878.58"", ""quote_date"": ""2024-06-23"", ""quote_id"": ""Q00103289"", ""quote_rank"": ""1"", ""response_time_hours"": ""29.59""}"
QR0002057,fact_quote,Q00103781,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0030155"", ""quote_amount"": ""37759.49"", ""quote_date"": ""2022-07-28"", ""quote_id"": ""Q00103781"", ""quote_rank"": ""4"", ""response_time_hours"": ""12.94""}"
QR0002058,fact_quote,Q00103970,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0030208"", ""quote_amount"": ""30521.73"", ""quote_date"": ""2023-11-22"", ""quote_id"": ""Q00103970"", ""quote_rank"": ""4"", ""response_time_hours"": ""11.0""}"
QR0002059,fact_quote,Q00105079,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0030529"", ""quote_amount"": ""21578.45"", ""quote_date"": ""2025-06-21"", ""quote_id"": ""Q00105079"", ""quote_rank"": ""1"", ""response_time_hours"": ""10.61""}"
QR0002060,fact_quote,Q00105502,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0067"", ""inquiry_id"": ""I0030650"", ""quote_amount"": ""16887.24"", ""quote_date"": ""2023-06-24"", ""quote_id"": ""Q00105502"", ""quote_rank"": ""1"", ""response_time_hours"": ""9.91""}"
QR0002061,fact_quote,Q00105503,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0098"", ""inquiry_id"": ""I0030650"", ""quote_amount"": ""15526.7"", ""quote_date"": ""2023-06-24"", ""quote_id"": ""Q00105503"", ""quote_rank"": ""3"", ""response_time_hours"": ""11.39""}"
QR0002062,fact_quote,Q00105504,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0129"", ""inquiry_id"": ""I0030650"", ""quote_amount"": ""16353.97"", ""quote_date"": ""2023-06-24"", ""quote_id"": ""Q00105504"", ""quote_rank"": ""2"", ""response_time_hours"": ""7.67""}"
QR0002063,fact_quote,Q00106729,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0031005"", ""quote_amount"": ""13667.52"", ""quote_date"": ""2024-12-21"", ""quote_id"": ""Q00106729"", ""quote_rank"": ""2"", ""response_time_hours"": ""8.99""}"
QR0002064,fact_quote,Q00108640,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0031551"", ""quote_amount"": ""23173.11"", ""quote_date"": ""2025-05-09"", ""quote_id"": ""Q00108640"", ""quote_rank"": ""1"", ""response_time_hours"": ""28.14""}"
QR0002065,fact_quote,Q00108651,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0031554"", ""quote_amount"": ""1738.46"", ""quote_date"": ""2025-09-04"", ""quote_id"": ""Q00108651"", ""quote_rank"": ""1"", ""response_time_hours"": ""14.11""}"
QR0002066,fact_quote,Q00108846,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0078"", ""inquiry_id"": ""I0031612"", ""quote_amount"": ""54812.84"", ""quote_date"": ""2025-01-19"", ""quote_id"": ""Q00108846"", ""quote_rank"": ""2"", ""response_time_hours"": ""15.55""}"
QR0002067,fact_quote,Q00108847,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0109"", ""inquiry_id"": ""I0031612"", ""quote_amount"": ""53924.13"", ""quote_date"": ""2025-01-19"", ""quote_id"": ""Q00108847"", ""quote_rank"": ""3"", ""response_time_hours"": ""5.25""}"
QR0002068,fact_quote,Q00108848,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0140"", ""inquiry_id"": ""I0031612"", ""quote_amount"": ""57355.6"", ""quote_date"": ""2025-01-19"", ""quote_id"": ""Q00108848"", ""quote_rank"": ""1"", ""response_time_hours"": ""9.01""}"
QR0002069,fact_quote,Q00109968,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0031935"", ""quote_amount"": ""17612.72"", ""quote_date"": ""2024-01-13"", ""quote_id"": ""Q00109968"", ""quote_rank"": ""1"", ""response_time_hours"": ""7.88""}"
QR0002070,fact_quote,Q00110517,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0032091"", ""quote_amount"": ""1439.71"", ""quote_date"": ""2025-09-30"", ""quote_id"": ""Q00110517"", ""quote_rank"": ""3"", ""response_time_hours"": ""1.78""}"
QR0002071,fact_quote,Q00111475,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0032366"", ""quote_amount"": ""23822.25"", ""quote_date"": ""2022-10-14"", ""quote_id"": ""Q00111475"", ""quote_rank"": ""2"", ""response_time_hours"": ""9.19""}"
QR0002072,fact_quote,Q00112078,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0032546"", ""quote_amount"": ""29896.01"", ""quote_date"": ""2025-05-27"", ""quote_id"": ""Q00112078"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.96""}"
QR0002073,fact_quote,Q00112183,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0084"", ""inquiry_id"": ""I0032577"", ""quote_amount"": ""21303.02"", ""quote_date"": ""2022-09-16"", ""quote_id"": ""Q00112183"", ""quote_rank"": ""3"", ""response_time_hours"": ""7.54""}"
QR0002074,fact_quote,Q00112184,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0115"", ""inquiry_id"": ""I0032577"", ""quote_amount"": ""20408.77"", ""quote_date"": ""2022-09-16"", ""quote_id"": ""Q00112184"", ""quote_rank"": ""4"", ""response_time_hours"": ""8.72""}"
QR0002075,fact_quote,Q00112185,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0146"", ""inquiry_id"": ""I0032577"", ""quote_amount"": ""21791.46"", ""quote_date"": ""2022-09-16"", ""quote_id"": ""Q00112185"", ""quote_rank"": ""1"", ""response_time_hours"": ""9.7""}"
QR0002076,fact_quote,Q00112186,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0027"", ""inquiry_id"": ""I0032577"", ""quote_amount"": ""21407.75"", ""quote_date"": ""2022-09-16"", ""quote_id"": ""Q00112186"", ""quote_rank"": ""2"", ""response_time_hours"": ""2.94""}"
QR0002077,fact_quote,Q00112754,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0145"", ""inquiry_id"": ""I0032743"", ""quote_amount"": ""11358.38"", ""quote_date"": ""2023-01-13"", ""quote_id"": ""Q00112754"", ""quote_rank"": ""2"", ""response_time_hours"": ""2.92""}"
QR0002078,fact_quote,Q00112755,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0026"", ""inquiry_id"": ""I0032743"", ""quote_amount"": ""11421.12"", ""quote_date"": ""2023-01-13"", ""quote_id"": ""Q00112755"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.13""}"
QR0002079,fact_quote,Q00113214,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0042"", ""inquiry_id"": ""I0032880"", ""quote_amount"": ""15900.29"", ""quote_date"": ""2025-07-25"", ""quote_id"": ""Q00113214"", ""quote_rank"": ""4"", ""response_time_hours"": ""7.12""}"
QR0002080,fact_quote,Q00113215,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0073"", ""inquiry_id"": ""I0032880"", ""quote_amount"": ""17824.75"", ""quote_date"": ""2025-07-25"", ""quote_id"": ""Q00113215"", ""quote_rank"": ""1"", ""response_time_hours"": ""10.13""}"
QR0002081,fact_quote,Q00113216,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0104"", ""inquiry_id"": ""I0032880"", ""quote_amount"": ""16113.99"", ""quote_date"": ""2025-07-25"", ""quote_id"": ""Q00113216"", ""quote_rank"": ""2"", ""response_time_hours"": ""8.43""}"
QR0002082,fact_quote,Q00113217,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0135"", ""inquiry_id"": ""I0032880"", ""quote_amount"": ""15925.31"", ""quote_date"": ""2025-07-25"", ""quote_id"": ""Q00113217"", ""quote_rank"": ""3"", ""response_time_hours"": ""8.27""}"
QR0002083,fact_quote,Q00113857,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0092"", ""inquiry_id"": ""I0033062"", ""quote_amount"": ""12159.22"", ""quote_date"": ""2025-05-28"", ""quote_id"": ""Q00113857"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.02""}"
QR0002084,fact_quote,Q00113858,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0123"", ""inquiry_id"": ""I0033062"", ""quote_amount"": ""10796.74"", ""quote_date"": ""2025-05-28"", ""quote_id"": ""Q00113858"", ""quote_rank"": ""4"", ""response_time_hours"": ""6.2""}"
QR0002085,fact_quote,Q00113859,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0004"", ""inquiry_id"": ""I0033062"", ""quote_amount"": ""10971.66"", ""quote_date"": ""2025-05-28"", ""quote_id"": ""Q00113859"", ""quote_rank"": ""3"", ""response_time_hours"": ""21.83""}"
QR0002086,fact_quote,Q00113860,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0035"", ""inquiry_id"": ""I0033062"", ""quote_amount"": ""12020.72"", ""quote_date"": ""2025-05-28"", ""quote_id"": ""Q00113860"", ""quote_rank"": ""2"", ""response_time_hours"": ""6.92""}"
QR0002087,fact_quote,Q00114377,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0033205"", ""quote_amount"": ""51419.47"", ""quote_date"": ""2022-07-01"", ""quote_id"": ""Q00114377"", ""quote_rank"": ""2"", ""response_time_hours"": ""6.7""}"
QR0002088,fact_quote,Q00114861,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0033348"", ""quote_amount"": ""23558.51"", ""quote_date"": ""2024-04-29"", ""quote_id"": ""Q00114861"", ""quote_rank"": ""4"", ""response_time_hours"": ""13.13""}"
QR0002089,fact_quote,Q00118641,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0034427"", ""quote_amount"": ""1399.45"", ""quote_date"": ""2023-03-28"", ""quote_id"": ""Q00118641"", ""quote_rank"": ""3"", ""response_time_hours"": ""12.07""}"
QR0002090,fact_quote,Q00119139,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0034576"", ""quote_amount"": ""9340.54"", ""quote_date"": ""2024-09-06"", ""quote_id"": ""Q00119139"", ""quote_rank"": ""4"", ""response_time_hours"": ""7.71""}"
QR0002091,fact_quote,Q00119669,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0034730"", ""quote_amount"": ""20066.4"", ""quote_date"": ""2023-01-02"", ""quote_id"": ""Q00119669"", ""quote_rank"": ""2"", ""response_time_hours"": ""11.78""}"
QR0002092,fact_quote,Q00120691,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0035027"", ""quote_amount"": ""8820.78"", ""quote_date"": ""2025-09-06"", ""quote_id"": ""Q00120691"", ""quote_rank"": ""1"", ""response_time_hours"": ""8.22""}"
QR0002093,fact_quote,Q00121068,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""True"", ""dealer_id"": ""D0105"", ""inquiry_id"": ""I0035131"", ""quote_amount"": ""29761.11"", ""quote_date"": ""2023-07-13"", ""quote_id"": ""Q00121068"", ""quote_rank"": ""1"", ""response_time_hours"": ""20.5""}"
QR0002094,fact_quote,Q00121069,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0136"", ""inquiry_id"": ""I0035131"", ""quote_amount"": ""29344.25"", ""quote_date"": ""2023-07-14"", ""quote_id"": ""Q00121069"", ""quote_rank"": ""2"", ""response_time_hours"": ""30.59""}"
QR0002095,fact_quote,Q00121070,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0017"", ""inquiry_id"": ""I0035131"", ""quote_amount"": ""27391.18"", ""quote_date"": ""2023-07-13"", ""quote_id"": ""Q00121070"", ""quote_rank"": ""3"", ""response_time_hours"": ""13.63""}"
QR0002096,fact_quote,Q00123049,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0035714"", ""quote_amount"": ""1209.85"", ""quote_date"": ""2023-04-10"", ""quote_id"": ""Q00123049"", ""quote_rank"": ""1"", ""response_time_hours"": ""11.53""}"
QR0002097,fact_quote,Q00123438,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0035826"", ""quote_amount"": ""48665.59"", ""quote_date"": ""2022-10-30"", ""quote_id"": ""Q00123438"", ""quote_rank"": ""4"", ""response_time_hours"": ""7.18""}"
QR0002098,fact_quote,Q00123517,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0048"", ""inquiry_id"": ""I0035847"", ""quote_amount"": ""12948.73"", ""quote_date"": ""2023-07-22"", ""quote_id"": ""Q00123517"", ""quote_rank"": ""1"", ""response_time_hours"": ""4.96""}"
QR0002099,fact_quote,Q00123518,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D0079"", ""inquiry_id"": ""I0035847"", ""quote_amount"": ""11919.81"", ""quote_date"": ""2023-07-22"", ""quote_id"": ""Q00123518"", ""quote_rank"": ""2"", ""response_time_hours"": ""5.31""}"
QR0002100,fact_quote,Q00123678,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0035891"", ""quote_amount"": ""19540.16"", ""quote_date"": ""2025-08-16"", ""quote_id"": ""Q00123678"", ""quote_rank"": ""1"", ""response_time_hours"": ""12.52""}"
QR0002101,fact_quote,Q00124968,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0036256"", ""quote_amount"": ""9034.91"", ""quote_date"": ""2022-08-17"", ""quote_id"": ""Q00124968"", ""quote_rank"": ""2"", ""response_time_hours"": ""6.51""}"
QR0002102,fact_quote,Q00125654,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0036453"", ""quote_amount"": ""28007.41"", ""quote_date"": ""2023-08-04"", ""quote_id"": ""Q00125654"", ""quote_rank"": ""2"", ""response_time_hours"": ""16.64""}"
QR0002103,fact_quote,Q00126554,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0036716"", ""quote_amount"": ""1176.86"", ""quote_date"": ""2024-06-01"", ""quote_id"": ""Q00126554"", ""quote_rank"": ""1"", ""response_time_hours"": ""6.59""}"
QR0002104,fact_quote,Q00126906,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0036815"", ""quote_amount"": ""26446.55"", ""quote_date"": ""2023-04-22"", ""quote_id"": ""Q00126906"", ""quote_rank"": ""3"", ""response_time_hours"": ""4.48""}"
QR0002105,fact_quote,Q00127497,invalid_quote_foreign_key,Quarantine orphan quote until dealer or inquiry key is repaired,2026-01-01T00:00:00Z,"{""accepted_flag"": ""False"", ""dealer_id"": ""D9999"", ""inquiry_id"": ""I0036990"", ""quote_amount"": ""4736.03"", ""quote_date"": ""2025-08-07"", ""quote_id"": ""Q00127497"", ""quote_rank"": ""1"", ""response_time_hours"": ""1.95""}"
